"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33"
"25";-4,28950057610653e-09;1,24078917775459e-08;6,08249520384095e-09;3,36926258338842e-09;1,84750905374652e-09;1,03929809724875e-09;6,97942735813887e-10;4,12171226252114e-10;2,47449687695436e-10;1,5524486512483e-10;9,41782365642555e-11;5,49093390270483e-11;3,55079962300275e-11;2,10812588033236e-11;1,29049595599252e-11;6,35180770987223e-12;4,01766063886218e-12;2,63590645468046e-12;1,69390334574382e-12;5,69653193696958e-13;9,89395497031726e-13;8,54265818467441e-13;2,21255091508392e-12;2,2244849407033e-12;8,76654397979026e-13;6,52698195234872e-13;4,00869722686433e-13;5,29320354081387e-13;-8,74986536426009e-14;-1,16211422009395e-14;-1,2131433403895e-13;-5,82522368779638e-14;-1,03838781723547e-13
"26";-5,36708287233028e-09;1,40352724898115e-08;7,85752063589251e-09;4,24832219152847e-09;2,47587735362847e-09;1,27927642983809e-09;7,61284500269814e-10;4,19658487759498e-10;2,53348687111189e-10;1,63999881695386e-10;1,12072820652688e-10;6,28885567746240e-11;4,72486375617078e-11;2,78334505491549e-11;1,53480555385374e-11;3,63210884434437e-12;4,17774394407632e-12;1,47859914984006e-12;-1,20168563861898e-12;2,41719926134515e-12;4,28515795900021e-15;1,49208893277321e-12;1,73750723323958e-13;2,07835803830756e-13;5,88471656349707e-13;4,18723122056618e-13;-4,03904593967937e-13;-1,71625730789908e-13;-2,81428710184623e-13;-1,23865757578499e-13;-4,5040055519873e-13;-6,59175211172518e-13;-4,47137595747718e-13
"27";-3,13139820119726e-09;1,22444892624102e-08;5,73068323618292e-09;3,19869968665261e-09;2,02326680733119e-09;1,15472568463385e-09;6,90742861079624e-10;3,74422334177936e-10;2,30847410396503e-10;1,32432493594666e-10;8,30089719902802e-11;4,04140580104547e-11;2,6406928000555e-11;2,01944147506326e-11;1,34396398595504e-11;5,9032863557581e-12;2,06163495456593e-12;1,85044470983582e-12;-8,62916679186886e-13;-1,57650133647269e-12;-1,4467277925513e-12;1,55229965291127e-13;6,19666872151683e-13;4,58820701745285e-13;-1,86402943202927e-13;1,24093282063572e-13;2,18066394758785e-13;-3,41685941682664e-13;-7,93455610795291e-14;1,47654186993304e-13;-1,01463001279599e-13;1,31083311589417e-13;-1,80563440473747e-13
"28";-3,41935767104174e-09;1,30432985877914e-08;6,0962048142226e-09;3,24162840110189e-09;1,91102550123451e-09;1,18716800956125e-09;5,91386231879866e-10;3,81786972313636e-10;2,61744024524289e-10;1,4672496109362e-10;8,67382938887867e-11;5,23137808753856e-11;2,69394103206088e-11;1,85279625688385e-11;7,3696258682521e-12;2,60121577469288e-12;2,93524347107802e-12;3,23596724399589e-12;-3,01067690658939e-13;-8,17613231666047e-13;3,23158397923699e-13;1,15895617101672e-12;1,61134798249975e-12;6,29312945177824e-13;-3,97040303265436e-13;2,79579566761963e-13;6,08676820176553e-13;2,23805725482423e-13;5,63766034295434e-13;2,70768711762325e-13;2,07174805166428e-13;2,19211887476018e-13;3,25102900554022e-13
"29";-6,6686994573825e-09;1,14852639616445e-08;5,68161152425411e-09;3,09946208855912e-09;1,81931061283528e-09;1,01457193319209e-09;5,35042222807041e-10;3,28359251506978e-10;2,0850886246345e-10;1,36271090469783e-10;7,7771247727327e-11;4,9334448267511e-11;2,72718472967322e-11;1,03616794826268e-11;6,59888231087299e-12;6,57313328865667e-12;3,4416111276407e-12;2,7337289311955e-12;5,1202167803096e-13;-9,89714185357975e-13;-1,983231388463e-12;-1,18810837257355e-13;1,28738507243327e-13;-1,83483475331838e-13;5,40648451694126e-13;-2,60379909730839e-14;2,11786288128598e-14;2,54335469623319e-13;5,82905981273815e-13;3,01051706827126e-13;3,88598500922615e-13;-1,36929424626517e-13;-7,29109658271091e-14
"30";-3,34857117096945e-09;1,35274937776276e-08;6,14899796203134e-09;3,62633949100099e-09;2,13131658779316e-09;1,26315501422453e-09;7,94676112619741e-10;4,4018451939067e-10;2,85686945199333e-10;1,76316050785118e-10;9,2809888099132e-11;5,43320081969156e-11;4,60027098782893e-11;2,58700091034464e-11;1,40113510664906e-11;5,03621782159168e-12;7,25842404955138e-12;4,67812813877086e-12;2,53343603022667e-12;1,00348937290251e-12;1,82626969518253e-12;1,2112545763703e-12;9,05439429907605e-13;-1,17651217755412e-12;9,3635457158192e-13;1,17611707442866e-13;6,22724856825928e-13;4,00820107059199e-13;5,12382366416978e-13;-3,50398357073419e-14;2,26196503113573e-13;4,26243152930952e-13;-8,90659726477226e-14
"31";-4,26766697773083e-09;1,48761658655737e-08;7,12917797135447e-09;3,80950872183518e-09;2,27665880435832e-09;1,26520893562274e-09;7,366209585005e-10;4,87813188523052e-10;2,6326597393149e-10;1,61601212575144e-10;1,01128141352752e-10;6,03087929056833e-11;3,76105327649596e-11;2,4808538351412e-11;8,09008537059589e-12;6,13104730615969e-12;3,55454590782036e-12;6,87461851236398e-12;2,82943444985221e-12;1,4787350558363e-12;1,03894187111995e-14;-2,24872970280766e-13;-1,39482688770014e-12;-2,28570463885784e-13;-4,33350303212046e-13;-1,73089617047077e-13;-2,04683237681878e-14;2,42742609765854e-13;1,45841124393054e-13;-1,6790641043712e-13;-1,9954333586295e-13;-4,0050249655127e-15;2,35810857890331e-13
"32";-3,53074005678025e-09;1,18224043799572e-08;5,9034825922926e-09;3,10889393357612e-09;1,81616717721206e-09;1,0842444501706e-09;6,08826368328907e-10;3,95306563606627e-10;2,26561194598838e-10;1,42700956540687e-10;8,76912770449733e-11;4,99184511299191e-11;3,75959188734202e-11;2,93136754713067e-11;2,6847585849608e-11;1,89579008506572e-11;1,03630325859227e-11;6,39998418421871e-12;6,48997179275264e-12;3,38558953544631e-12;2,18791940667987e-12;1,28285506031483e-12;7,84522702360373e-13;4,28237421866884e-13;1,69920454294171e-13;3,44897340339268e-13;1,24817196396346e-13;-2,05703512019092e-14;9,80382731525785e-14;3,25603024404323e-13;1,35163219629287e-13;1,62553580496558e-15;-3,52238259143629e-13
"33";-2,69136595572342e-09;1,41694808415187e-08;7,19448316126808e-09;3,70402098469126e-09;2,03094204316823e-09;1,14243566208619e-09;6,64456256065939e-10;4,15701932651661e-10;2,59177680491404e-10;1,36299481218917e-10;8,1313896823897e-11;5,69449394380904e-11;3,60358485589737e-11;2,55223565683702e-11;1,24832489709697e-11;4,58748669589708e-12;4,98255266314287e-12;2,3277382068846e-12;-3,04042403028096e-13;-1,52543607870352e-12;-1,90011042667597e-13;1,5108891301871e-12;1,068870632397e-12;-2,26140578871276e-13;-7,14391092457872e-13;-4,42304212415465e-13;-3,78810746494563e-13;-1,16863378522784e-14;2,51050898819301e-13;3,00315440862708e-13;3,48561019620063e-13;4,28412927285994e-13;6,82878773852309e-14
"34";-4,56085558579046e-09;1,42760686752212e-08;6,14479059541712e-09;3,75794002723856e-09;2,25585559639026e-09;1,23340195512619e-09;8,19009572176324e-10;4,76190485142747e-10;2,63445684816416e-10;1,62110925282054e-10;1,06051226817761e-10;6,1152393435937e-11;2,87545703220584e-11;1,56211682104341e-11;5,78233210930769e-12;3,15892976043354e-12;2,25802984866695e-12;-2,40592997598808e-12;-1,39672792519503e-13;-8,0819333487756e-13;-1,21251052318877e-12;-6,31876033715702e-13;2,76977826882983e-13;-5,2495186421924e-13;-7,9377673288279e-13;-1,01825646944664e-12;-3,84184815799836e-13;-1,85090954589574e-13;-5,68909101668824e-13;-4,83016580046226e-13;-4,01596532558571e-13;-4,34181876698003e-13;-3,16112922551842e-13
"35";-3,94891814055205e-09;1,31614167855586e-08;6,18181991985589e-09;3,39878849010311e-09;1,97012974733374e-09;1,17142195854023e-09;6,03582177805851e-10;3,65592716074106e-10;2,09237294487004e-10;1,14887897619549e-10;6,72672081339419e-11;3,47568493130825e-11;1,72478149121206e-11;1,34057109748421e-11;6,08437644867165e-12;-2,40757461189617e-12;-4,68306259427987e-13;1,00380858432789e-12;-2,96805335300599e-13;-3,36095922676684e-13;-2,82271097230785e-13;1,22748306479605e-12;9,46679452044041e-13;1,20779471359944e-12;3,97206911940068e-13;3,99996749342986e-13;2,48571573389136e-13;-2,89310212077274e-13;-6,33462956302992e-13;-4,46801261381533e-13;-6,94638492298108e-14;7,69972225571343e-15;-8,94532128242402e-14
"36";-2,47640616493155e-09;1,20527723091334e-08;5,31253988431276e-09;2,81597080925132e-09;1,74112090395334e-09;1,04130654141537e-09;5,14146764183608e-10;3,02852289741182e-10;1,74312910274753e-10;1,02382273608229e-10;6,15529719307029e-11;4,12438224136684e-11;2,44520460610434e-11;1,81405569060082e-11;9,58658027289236e-12;5,22814488787117e-12;1,40826186344343e-12;1,7126338743805e-12;1,8352864318007e-12;-1,59939008879337e-12;-1,19567365118712e-12;-2,44244618912328e-12;-1,57667514798055e-12;-1,23962220372694e-12;-7,60184765937211e-13;-4,299662372924e-13;-3,31503955508662e-13;-2,02050092194494e-13;-1,63964081822945e-13;-4,74458443308425e-13;-1,70739776715043e-13;-8,33557355493932e-14;1,7663997451433e-13
