"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41";"V42";"V43";"V44";"V45";"V46";"V47";"V48";"V49";"V50";"V51";"V52";"V53";"V54";"V55";"V56";"V57";"V58";"V59";"V60";"V61";"V62";"V63";"V64";"V65";"V66";"V67";"V68";"V69";"V70";"V71";"V72";"V73";"V74";"V75";"V76";"V77";"V78";"V79";"V80";"V81";"V82";"V83";"V84";"V85";"V86";"V87";"V88";"V89";"V90";"V91";"V92";"V93";"V94";"V95";"V96";"V97";"V98";"V99";"V100";"V101";"V102";"V103";"V104";"V105";"V106";"V107";"V108";"V109";"V110";"V111";"V112";"V113";"V114";"V115";"V116";"V117";"V118";"V119";"V120";"V121";"V122";"V123";"V124";"V125";"V126";"V127";"V128";"V129";"V130";"V131";"V132"
"1";9,9338934605414e-09;-4,42404908860327e-09;-2,27122690745803e-09;-9,58567003336723e-10;-6,13210239021738e-10;-1,84413048672378e-10;-1,06143381174792e-10;-9,67182307912032e-11;-3,84296277560008e-11;1,27194840494946e-11;1,43626108752178e-11;-1,1430804809127e-11;6,53218233435833e-13;8,47683183638908e-12;2,48287612176279e-12;4,93382450409605e-12;1,26178561655496e-12;2,80583011817897e-13;6,74177940229142e-12;1,81156753353346e-12;1,54428458932986e-12;1,09069471277537e-12;7,78897484788289e-13;-2,33242872060697e-13;-7,92589916487475e-13;6,40425326369478e-14;5,37883362301123e-13;7,95644752244324e-13;2,57917182639066e-13;1,40849541713749e-13;6,40263088076527e-13;2,61275230732784e-13;4,64183745849409e-13;9,98427864952139e-09;-4,58521471604209e-09;-2,34639634205954e-09;-9,95166345477209e-10;-6,47902735438303e-10;-2,33295970809268e-10;-1,51765131817366e-10;-1,32660482134164e-10;-5,42936214209326e-11;-5,36588146466624e-13;4,90802160750779e-12;-1,3002215868297e-11;-1,50994941072333e-12;7,43476144313363e-12;1,31345952267149e-12;2,05568760926851e-12;-2,08478273046167e-12;-2,6426302788569e-12;3,29391087720323e-12;-3,45595760422057e-13;-9,63815772113382e-13;-3,75524058622372e-13;3,46344155960761e-13;-2,29772118688152e-13;-4,32855705702482e-13;1,02758678086059e-13;6,30206827680277e-13;9,93037577248384e-13;4,73750444264571e-13;5,27163683722875e-13;9,57412183422229e-13;1,04491813787234e-12;6,1055136642821e-13;9,98427864952139e-09;-4,58521471604209e-09;-2,34639634205954e-09;-9,95166345477209e-10;-6,47902735438303e-10;-2,33295970809268e-10;-1,51765131817366e-10;-1,32660482134164e-10;-5,42936214209326e-11;-5,36588146466624e-13;4,90802160750779e-12;-1,3002215868297e-11;-1,50994941072333e-12;7,43476144313363e-12;1,31345952267149e-12;2,05568760926851e-12;-2,08478273046167e-12;-2,6426302788569e-12;3,29391087720323e-12;-3,45595760422057e-13;-9,63815772113382e-13;-3,75524058622372e-13;3,46344155960761e-13;-2,29772118688152e-13;-4,32855705702482e-13;1,02758678086059e-13;6,30206827680277e-13;9,93037577248384e-13;4,73750444264571e-13;5,27163683722875e-13;9,57412183422229e-13;1,04491813787234e-12;6,1055136642821e-13;-3,32171530984945e-09;1,23017518682395e-08;5,70349021431596e-09;3,2098424097236e-09;1,98953016063093e-09;1,02054962247411e-09;5,95066250889501e-10;3,48491985114735e-10;1,93943796423015e-10;1,09328229021873e-10;7,48156444218369e-11;6,13769184318911e-11;3,48190292925097e-11;1,75104929017171e-11;7,10405923008637e-12;4,97210894225299e-12;4,00647363216793e-12;6,91209811366621e-13;-7,71030070881901e-13;2,13538197190809e-14;1,84965281663804e-12;2,2433057512691e-12;7,52225473077705e-13;-3,40815636088207e-14;1,06584761937857e-13;-2,67454526621079e-13;-2,65418674769772e-13;-4,06376041979612e-13;-2,65606697554139e-13;9,88303889734377e-15;6,38053767980663e-14;4,92275237923161e-13;1,51529114186427e-13
"2";1,10977956897444e-08;-3,42773798874949e-09;-1,6084562541203e-09;-1,06596691658842e-09;-6,01949687874321e-10;-3,55324744638866e-10;-2,36479329773231e-10;-1,10016553734862e-10;-9,70682434890635e-11;-3,84388460066048e-11;-1,83902484405171e-11;1,62176867336053e-12;-5,5074275878036e-12;-2,00411121822285e-12;4,70076358868346e-13;-2,43448865137491e-12;-1,62200458853153e-12;1,68460929984953e-12;1,56525292835417e-13;1,4009447781051e-12;-9,91254325301327e-13;1,32008407276371e-12;-3,25780472991097e-13;1,87256960625432e-12;1,87461285448491e-12;2,12352050613332e-12;5,68616887573075e-13;3,85244231324239e-13;7,03421745159641e-13;6,04896644552508e-13;8,03824604608159e-13;4,27108908250439e-13;5,82281434868409e-13;1,09445474289348e-08;-3,48650876332926e-09;-1,61855312519551e-09;-1,08449791100519e-09;-5,88086979063503e-10;-3,7063789977918e-10;-2,24894481697137e-10;-1,07397295330983e-10;-7,51544829275982e-11;-2,15394614800255e-11;-7,58624182375419e-12;-8,53322121751426e-13;-2,29463764510157e-12;-4,54766698458144e-12;-8,93174721161902e-13;-3,52215491888247e-12;-1,04517352960615e-12;5,28125727091862e-13;1,0568529171269e-13;7,45298841838896e-13;-5,26076057184517e-13;3,29892024374436e-13;-1,70510152845245e-14;1,55775438978026e-12;1,42973466038673e-12;1,63792119164141e-12;7,65330996715241e-13;3,50508317194759e-13;3,37212917144444e-13;3,71980922907842e-13;1,51422905831954e-13;-6,0731751195954e-14;2,25426465698632e-13;1,09445474289348e-08;-3,48650876332926e-09;-1,61855312519551e-09;-1,08449791100519e-09;-5,88086979063503e-10;-3,7063789977918e-10;-2,24894481697137e-10;-1,07397295330983e-10;-7,51544829275982e-11;-2,15394614800255e-11;-7,58624182375419e-12;-8,53322121751426e-13;-2,29463764510157e-12;-4,54766698458144e-12;-8,93174721161902e-13;-3,52215491888247e-12;-1,04517352960615e-12;5,28125727091862e-13;1,0568529171269e-13;7,45298841838896e-13;-5,26076057184517e-13;3,29892024374436e-13;-1,70510152845245e-14;1,55775438978026e-12;1,42973466038673e-12;1,63792119164141e-12;7,65330996715241e-13;3,50508317194759e-13;3,37212917144444e-13;3,71980922907842e-13;1,51422905831954e-13;-6,0731751195954e-14;2,25426465698632e-13;-4,2744265501432e-09;1,32625464405945e-08;7,10981374120603e-09;3,74107954787857e-09;2,09170264402019e-09;1,16964229033105e-09;6,74655264282116e-10;4,01681043610949e-10;2,83284992642984e-10;1,84139404641119e-10;1,25438621604645e-10;7,90535713907452e-11;4,05763495589189e-11;2,3116914445552e-11;1,48083801554297e-11;9,1921872101513e-12;8,46860732593271e-12;3,9142083628832e-12;3,73724519191347e-12;2,2496032049221e-12;-1,8671078197831e-13;-3,39479496029581e-13;-4,84077331183472e-14;-8,41103780363087e-13;-4,10174162733216e-13;-6,38234270176113e-13;-1,50928824114312e-13;-5,00969303621688e-13;-4,20583364770795e-13;-2,6022773336223e-14;-3,13368550342096e-13;8,60764339565776e-14;1,23290969948503e-13
"3";8,25599699278027e-09;-6,82897790166205e-09;-2,87774807362969e-09;-1,48522867935526e-09;-7,99092523908596e-10;-4,85923606661988e-10;-2,32539163572623e-10;-2,18784260978275e-10;-1,2586837236503e-10;-1,09223328721848e-10;-6,55474282070099e-11;-3,98218691315569e-11;-3,08705561648928e-11;-1,39256722660062e-11;-1,02705644815313e-11;-3,89880936701988e-12;-2,32363037021793e-12;-2,0820567573246e-12;-1,8934900675286e-12;-2,78247587456222e-12;-4,96809745349536e-13;6,28479248872939e-13;1,05180378874405e-12;-1,44965899124376e-12;-7,25744082153289e-13;-1,04116156434793e-13;-2,97284040522682e-13;-2,86842280334044e-13;3,66422218959569e-13;3,17857317215827e-14;-4,08544903627877e-13;-1,8429456355997e-14;3,25390737684504e-13;8,21920968096163e-09;-6,97362287734292e-09;-2,96847855793787e-09;-1,57184268131197e-09;-8,2727907260602e-10;-4,98374025808878e-10;-2,52332348529838e-10;-2,25543853060651e-10;-1,23780216237889e-10;-1,0503170114998e-10;-6,70843572227627e-11;-3,55258480481894e-11;-2,9003941487923e-11;-1,5466032832414e-11;-1,17740742901921e-11;-5,25388318001612e-12;-3,70729656565415e-12;-2,30481949809334e-12;-1,23084094100376e-12;1,80703448228506e-13;3,19976045445585e-13;-3,78883451326004e-13;4,48214279455907e-13;-1,45643533544441e-12;-7,96568597100524e-13;4,49595698665354e-14;9,47232232645852e-14;4,20095290185654e-14;6,76776079142658e-13;2,56672198656744e-13;-3,22995753678199e-13;6,09910869111466e-14;1,31712723133446e-13;8,21920968096163e-09;-6,97362287734292e-09;-2,96847855793787e-09;-1,57184268131197e-09;-8,2727907260602e-10;-4,98374025808878e-10;-2,52332348529838e-10;-2,25543853060651e-10;-1,23780216237889e-10;-1,0503170114998e-10;-6,70843572227627e-11;-3,55258480481894e-11;-2,9003941487923e-11;-1,5466032832414e-11;-1,17740742901921e-11;-5,25388318001612e-12;-3,70729656565415e-12;-2,30481949809334e-12;-1,23084094100376e-12;1,80703448228506e-13;3,19976045445585e-13;-3,78883451326004e-13;4,48214279455907e-13;-1,45643533544441e-12;-7,96568597100524e-13;4,49595698665354e-14;9,47232232645852e-14;4,20095290185654e-14;6,76776079142658e-13;2,56672198656744e-13;-3,22995753678199e-13;6,09910869111466e-14;1,31712723133446e-13;-6,00089756142194e-09;1,4230824680691e-08;6,22460230952036e-09;3,32489285115726e-09;1,86215367663533e-09;1,18658201697533e-09;6,44349880775585e-10;3,86279883821971e-10;2,00999159190572e-10;1,33702679237463e-10;7,7790585156445e-11;4,041557010834e-11;2,35491326102209e-11;1,5632489796836e-11;9,84691234199885e-12;5,49858103549752e-12;2,33113563752681e-12;1,3549142063035e-13;5,1912859031203e-13;4,2925794032965e-13;3,01779452040435e-13;1,234016039068e-12;7,95170407223499e-13;1,34908319580419e-12;9,06540835020086e-13;8,05445294983155e-13;4,33733654451872e-14;-1,47715410042113e-13;-4,24436157774719e-13;-6,25884767790941e-14;-7,5357922413519e-14;-3,37601022767612e-13;6,04576222870245e-14
"4";8,20499682660586e-09;-5,22901063972409e-09;-2,90115994547623e-09;-1,64721409266021e-09;-8,76953943215326e-10;-5,6801613879051e-10;-2,74692075631464e-10;-2,06064069001014e-10;-1,62627240667229e-10;-7,16020468410049e-11;-3,94571829980013e-11;-2,19331602059413e-11;-1,70379937080435e-11;-1,46666617403004e-11;7,97133888729827e-12;1,09198958880943e-12;7,77902062823632e-13;4,02621911441427e-12;1,87223940705407e-13;-2,5796002810915e-12;-9,70649068913364e-13;4,2079450886382e-13;1,99264902531575e-12;4,06208948688985e-13;-7,74497163015242e-14;1,16653616940907e-12;8,41669861164555e-13;7,39763287137817e-13;7,69473425740342e-13;5,11135106394314e-13;2,79333459897851e-13;-1,61263982107274e-13;-3,91960588771696e-13;8,3328257007801e-09;-5,3807517727965e-09;-3,00260356610554e-09;-1,69924520537909e-09;-9,47073853289305e-10;-6,40034870335879e-10;-3,02578684969308e-10;-2,26093731582152e-10;-1,62577379205364e-10;-5,63786167720105e-11;-3,54259551035715e-11;-2,11182348950325e-11;-2,04481350883426e-11;-1,23712341985264e-11;6,18434171181736e-12;6,8061783083762e-13;-3,81230919088583e-13;3,5010346837967e-13;-1,93093315024436e-12;-2,87323905339685e-12;-9,06381730275585e-13;-6,3423350639704e-13;2,64383317449379e-13;-3,47202501004581e-13;8,77595428248854e-14;5,67373676422058e-13;4,54583513214153e-13;4,34833290813377e-13;5,48454027818671e-13;4,82247054690951e-13;-8,03870963373207e-14;-1,52178240204238e-13;1,85987673534275e-13;8,3328257007801e-09;-5,3807517727965e-09;-3,00260356610554e-09;-1,69924520537909e-09;-9,47073853289305e-10;-6,40034870335879e-10;-3,02578684969308e-10;-2,26093731582152e-10;-1,62577379205364e-10;-5,63786167720105e-11;-3,54259551035715e-11;-2,11182348950325e-11;-2,04481350883426e-11;-1,23712341985264e-11;6,18434171181736e-12;6,8061783083762e-13;-3,81230919088583e-13;3,5010346837967e-13;-1,93093315024436e-12;-2,87323905339685e-12;-9,06381730275585e-13;-6,3423350639704e-13;2,64383317449379e-13;-3,47202501004581e-13;8,77595428248854e-14;5,67373676422058e-13;4,54583513214153e-13;4,34833290813377e-13;5,48454027818671e-13;4,82247054690951e-13;-8,03870963373207e-14;-1,52178240204238e-13;1,85987673534275e-13;-5,04606799162179e-09;1,29954812453122e-08;6,71869474056389e-09;3,64955554775718e-09;2,01698966504905e-09;1,31200405468506e-09;7,61539614715011e-10;4,18195111331261e-10;2,94786213806872e-10;1,48511884773385e-10;1,02738005458159e-10;5,85205119312022e-11;3,45447290099894e-11;2,02456346353136e-11;1,23327950344885e-11;1,04467467570208e-11;7,15167960524877e-12;4,69602214408678e-12;2,00027685727296e-12;3,49174698359762e-12;3,09813643416295e-12;1,27513726351718e-12;5,86062179323672e-13;1,07416842793209e-12;3,49711774912208e-13;1,92156727741463e-13;-3,30016399260718e-13;-4,47075230522779e-13;-1,840076849199e-13;-3,73980905985768e-13;-1,88431918009298e-13;1,40810377892819e-13;3,67041766132182e-13
"5";9,46341522689441e-09;-5,78531093384017e-09;-2,77513246240872e-09;-1,54294881081753e-09;-7,90952265294936e-10;-3,50187160637504e-10;-2,81820135284808e-10;-1,60030884431625e-10;-1,1173874154398e-10;-7,2872134643201e-11;-5,70095493153644e-11;-3,28656432324958e-11;-2,15281685811151e-11;-1,09327713024607e-11;-1,11413291313883e-11;-7,38006526531028e-12;-4,90370922065631e-12;-1,77765028927725e-12;8,04125461784208e-13;5,63290811526492e-13;-7,752257702472e-13;-1,63082246898311e-13;1,28752305870039e-12;1,56146545145159e-12;4,11664574382205e-13;-1,00324127405121e-13;2,47973552997867e-13;-6,02712004307787e-13;-4,54510906620705e-13;-8,08595828608638e-13;-5,67441954251663e-13;-7,02504055339318e-13;-7,30211893841093e-14;9,79599667723653e-09;-5,73330154221764e-09;-2,79867165266295e-09;-1,57981931353725e-09;-8,31712823341256e-10;-3,64690150507937e-10;-2,8901149881097e-10;-1,65453198151739e-10;-1,20987099236293e-10;-8,85417023875294e-11;-6,9657601498761e-11;-4,26325100050094e-11;-2,55540820277628e-11;-1,37998214236227e-11;-1,44408493959117e-11;-1,23851624409375e-11;-5,27798968972338e-12;-1,83828462309977e-12;2,30272107049922e-13;1,00994956188786e-12;3,09429137067655e-13;9,47885141818262e-13;1,82190509613899e-12;1,43888640176843e-12;1,40807906797053e-13;9,15463306479579e-15;4,50063871242554e-13;9,40878266315963e-14;1,90550111778239e-13;-4,87753329536199e-13;-6,9204011651476e-13;-6,60927975787223e-13;-2,22239451177791e-13;9,79599667723653e-09;-5,73330154221764e-09;-2,79867165266295e-09;-1,57981931353725e-09;-8,31712823341256e-10;-3,64690150507937e-10;-2,8901149881097e-10;-1,65453198151739e-10;-1,20987099236293e-10;-8,85417023875294e-11;-6,9657601498761e-11;-4,26325100050094e-11;-2,55540820277628e-11;-1,37998214236227e-11;-1,44408493959117e-11;-1,23851624409375e-11;-5,27798968972338e-12;-1,83828462309977e-12;2,30272107049922e-13;1,00994956188786e-12;3,09429137067655e-13;9,47885141818262e-13;1,82190509613899e-12;1,43888640176843e-12;1,40807906797053e-13;9,15463306479579e-15;4,50063871242554e-13;9,40878266315963e-14;1,90550111778239e-13;-4,87753329536199e-13;-6,9204011651476e-13;-6,60927975787223e-13;-2,22239451177791e-13;-3,42568017839015e-09;1,35147066569029e-08;7,2835054246856e-09;3,78131606496444e-09;1,92705534433745e-09;1,06945743724479e-09;6,53416677956849e-10;3,69733254109074e-10;2,39187133425565e-10;1,4233212999197e-10;8,34315654998472e-11;5,07710828430983e-11;2,05062067648984e-11;8,56303558387294e-12;8,5048169198089e-12;9,24211887508908e-12;5,66297660697775e-12;4,89028043231842e-12;2,31878192529338e-12;2,78282324684452e-12;3,152139383939e-12;4,12140177857056e-13;4,31508720239372e-13;-5,65317254920822e-13;1,74442702049079e-14;6,07286532615157e-14;7,64285861774953e-14;-8,8444560235166e-14;1,13922332904457e-13;-8,70932017593237e-14;-1,09157290979944e-13;-3,5438270790988e-13;-3,19274598909051e-13
"6";1,18126209249317e-08;-3,17049579852329e-09;-1,48447729842472e-09;-1,29223073568181e-09;-6,14196150214116e-10;-3,31373837490321e-10;-1,88201484496176e-10;-9,05147050703666e-11;-9,93995726856422e-11;-3,05743020412665e-11;-2,40547593311392e-11;4,46615171844755e-13;-5,17190215647804e-12;-1,1939740882882e-11;1,83877496634145e-12;-9,34426168566009e-13;-2,53096822869314e-12;-4,91134110644665e-12;-3,56179751576373e-12;-4,33333658170233e-12;-2,4657193485286e-12;-6,93618138477081e-13;-2,19242138233066e-13;-4,9020298710527e-13;-1,07514707486702e-12;1,66592798281565e-13;6,95610735962194e-13;-6,67852151379189e-13;-7,95225520337196e-13;-1,57124941227253e-13;7,75655598431329e-14;3,07281873893091e-13;8,09718618411534e-13;1,16912851637643e-08;-3,32162110115341e-09;-1,50140076240162e-09;-1,35563283177127e-09;-6,75244337356579e-10;-3,54681167103317e-10;-2,0575458201885e-10;-8,61416991791213e-11;-8,5039475506846e-11;-3,1522999496792e-11;-2,19891335715136e-11;1,46777911410049e-12;-8,17380798304275e-12;-1,31769584915658e-11;-3,34601952068696e-12;-5,19009199234642e-12;-2,94267665737298e-12;-3,52540234990948e-12;-1,93853259304685e-12;-2,95779473186042e-12;-9,04086455421852e-13;4,05646848080698e-13;3,25891811086465e-13;8,96619999263642e-14;-5,76608800512806e-14;3,28992082905373e-13;1,26524888033017e-12;2,18191176194284e-13;-1,36393128077277e-13;1,18715525730998e-13;1,05859124712748e-13;1,67441016612648e-13;6,04121825196196e-13;1,16912851637643e-08;-3,32162110115341e-09;-1,50140076240162e-09;-1,35563283177127e-09;-6,75244337356579e-10;-3,54681167103317e-10;-2,0575458201885e-10;-8,61416991791213e-11;-8,5039475506846e-11;-3,1522999496792e-11;-2,19891335715136e-11;1,46777911410049e-12;-8,17380798304275e-12;-1,31769584915658e-11;-3,34601952068696e-12;-5,19009199234642e-12;-2,94267665737298e-12;-3,52540234990948e-12;-1,93853259304685e-12;-2,95779473186042e-12;-9,04086455421852e-13;4,05646848080698e-13;3,25891811086465e-13;8,96619999263642e-14;-5,76608800512806e-14;3,28992082905373e-13;1,26524888033017e-12;2,18191176194284e-13;-1,36393128077277e-13;1,18715525730998e-13;1,05859124712748e-13;1,67441016612648e-13;6,04121825196196e-13;-1,75332802436155e-09;1,31048904924613e-08;6,4169003063188e-09;3,66902836442165e-09;2,07862832454565e-09;1,08752838302068e-09;6,87253350056614e-10;4,28293255998534e-10;2,34021736472022e-10;1,26622465315556e-10;7,56988637653058e-11;5,23125801155315e-11;4,41301206308128e-11;2,73979772756766e-11;1,49061588065216e-11;7,67302117265659e-12;2,64411411890499e-12;8,06334901246745e-13;-9,31446718397304e-13;-2,56920666685471e-12;-2,03799901007214e-12;-1,78893952879169e-12;1,16351141772377e-13;1,57875019330258e-13;2,60094323373462e-13;9,42582273347975e-14;5,98580087900001e-13;9,20225285469173e-13;7,5489936363461e-13;5,22681217414976e-13;6,8431059164964e-14;2,39480071660856e-13;-1,39867000742228e-14
"7";1,08577386351028e-08;-5,49973396068157e-09;-3,05189646676229e-09;-1,44620293735389e-09;-9,79686143871626e-10;-4,5437615411487e-10;-3,85070537776553e-10;-2,06044603789927e-10;-1,01480891283903e-10;-8,25180736195812e-11;-6,46984830300118e-11;-4,8016441579618e-11;-4,81920564275648e-11;-2,67182338694145e-11;-1,4706126145225e-11;-8,25863967181848e-12;-1,20439495267124e-11;-3,90217279979333e-12;-5,31155115021278e-12;-3,1535058162337e-12;-3,09571664387386e-13;-1,81169879778749e-12;-1,22318154545159e-13;2,39153799770106e-12;-3,18032487237775e-13;-7,61113520398398e-13;-6,86379525453133e-13;-6,98147230284045e-13;-7,78863117868751e-13;2,37390534394367e-14;-1,34431211538701e-12;-8,62975578540776e-13;-8,89348908786316e-13;1,09849706337717e-08;-5,41941911571287e-09;-2,92099230003273e-09;-1,39523329189642e-09;-9,28018841000822e-10;-4,58590646767397e-10;-4,07762554912585e-10;-2,18680307269183e-10;-1,44430183687817e-10;-9,50302900771891e-11;-7,26764906629384e-11;-4,61668283954921e-11;-5,11066995848012e-11;-2,7737376112531e-11;-1,85116246093344e-11;-8,53183154787517e-12;-1,14187613605914e-11;-3,03941761794997e-12;-2,58014623312237e-12;3,56710058678611e-13;1,56970201214437e-12;5,77512860208831e-13;1,28202960909835e-12;2,06299002119678e-12;4,36537200943917e-13;3,69137822516318e-13;5,49916801320068e-13;1,85668939896851e-13;-1,79031571289312e-13;6,83169265732772e-14;-7,5919544113862e-13;-7,56289793084437e-13;-6,16564660755178e-13;1,09849706337717e-08;-5,41941911571287e-09;-2,92099230003273e-09;-1,39523329189642e-09;-9,28018841000822e-10;-4,58590646767397e-10;-4,07762554912585e-10;-2,18680307269183e-10;-1,44430183687817e-10;-9,50302900771891e-11;-7,26764906629384e-11;-4,61668283954921e-11;-5,11066995848012e-11;-2,7737376112531e-11;-1,85116246093344e-11;-8,53183154787517e-12;-1,14187613605914e-11;-3,03941761794997e-12;-2,58014623312237e-12;3,56710058678611e-13;1,56970201214437e-12;5,77512860208831e-13;1,28202960909835e-12;2,06299002119678e-12;4,36537200943917e-13;3,69137822516318e-13;5,49916801320068e-13;1,85668939896851e-13;-1,79031571289312e-13;6,83169265732772e-14;-7,5919544113862e-13;-7,56289793084437e-13;-6,16564660755178e-13;-3,05477735143204e-09;1,37407863037115e-08;7,10889214286792e-09;3,56991229745169e-09;2,19116656990255e-09;1,17536701653705e-09;7,69080143281512e-10;4,42299341170783e-10;2,89927493061923e-10;1,90810783300003e-10;1,30580505165047e-10;8,16667447293187e-11;5,29100217650578e-11;2,18431216793907e-11;1,63252132475028e-11;5,7842274662548e-12;3,06373292797775e-12;1,56638761673775e-12;1,41706905473227e-12;2,40717883869014e-12;3,4749617939441e-13;1,58901238733327e-12;1,79685142609928e-12;9,37166427967194e-13;6,59792834883883e-13;8,38209505309366e-13;3,70490322865818e-13;6,80615680164469e-13;4,08459520503078e-13;6,21740502493634e-14;2,69747547303836e-13;3,85279853469312e-13;-1,95210089532425e-15
"8";8,66307284226598e-09;-6,24159241224856e-09;-2,99671566573635e-09;-1,67643055343681e-09;-9,55909640139183e-10;-3,88092419121972e-10;-3,0746059170685e-10;-1,830966096483e-10;-1,0974656973008e-10;-4,02519262391427e-11;-2,03054465880269e-11;-5,09781963407109e-12;3,8348767954298e-12;6,31808846863455e-12;4,0541585951705e-12;1,02288893859456e-12;1,88713406881887e-12;4,19327426207807e-12;-2,95139031945376e-13;-6,6544706134584e-13;-1,38297828531584e-12;1,97639111360702e-13;3,61458793773817e-13;-2,52956076333893e-13;-9,51438141729052e-13;-1,53216016144583e-12;-1,54801029165025e-12;-1,15004845370058e-12;-6,10911276944829e-13;-5,62232129696998e-13;-3,23738189874918e-13;-1,9354467703575e-13;-4,18010488544233e-13;8,64778747602905e-09;-6,20002072544156e-09;-2,97541426230784e-09;-1,6772373816464e-09;-9,3778452163888e-10;-3,75049687452094e-10;-2,99964352593743e-10;-1,88407731944458e-10;-1,02946587825501e-10;-3,88844439981894e-11;-1,81954032948991e-11;-1,30056163598356e-11;-2,05439652498769e-12;1,5456470338429e-12;-1,29057156590218e-12;-2,93982297713287e-12;-1,01394143064252e-12;2,54652196582759e-12;6,07086118310285e-13;3,40884670316855e-13;-7,62609866804741e-13;1,64950472412494e-13;7,48720510866289e-13;2,90854938794383e-13;-4,27804151911898e-13;-8,05132572757393e-13;-7,57424418265572e-13;-3,45804819528216e-13;-2,46935739182246e-13;-2,49007083245869e-13;1,26011325890376e-14;9,4668783384159e-14;-2,01860397811608e-13;8,64778747602905e-09;-6,20002072544156e-09;-2,97541426230784e-09;-1,6772373816464e-09;-9,3778452163888e-10;-3,75049687452094e-10;-2,99964352593743e-10;-1,88407731944458e-10;-1,02946587825501e-10;-3,88844439981894e-11;-1,81954032948991e-11;-1,30056163598356e-11;-2,05439652498769e-12;1,5456470338429e-12;-1,29057156590218e-12;-2,93982297713287e-12;-1,01394143064252e-12;2,54652196582759e-12;6,07086118310285e-13;3,40884670316855e-13;-7,62609866804741e-13;1,64950472412494e-13;7,48720510866289e-13;2,90854938794383e-13;-4,27804151911898e-13;-8,05132572757393e-13;-7,57424418265572e-13;-3,45804819528216e-13;-2,46935739182246e-13;-2,49007083245869e-13;1,26011325890376e-14;9,4668783384159e-14;-2,01860397811608e-13;-4,54720616137911e-09;1,29279020430272e-08;6,04801322200757e-09;3,22145250626938e-09;1,8386205116514e-09;8,98768054669581e-10;6,09757603535478e-10;4,026384398629e-10;2,32524152357882e-10;1,38960388310303e-10;7,01806465234248e-11;5,10605993001693e-11;2,62533763468283e-11;1,26081569038377e-11;7,49418889577004e-14;-2,16914856456382e-12;-1,02031600141407e-12;-2,14185271620195e-12;-5,98192837934962e-13;1,79736063205094e-12;-6,13782844956317e-14;8,78550123932828e-14;1,36248155833801e-12;-3,26848499854819e-13;-5,1930607383647e-13;1,92604477124083e-14;-6,33516952557632e-13;-5,44466760667146e-13;-6,69218885509492e-13;-2,63459638427374e-13;-4,03708320187633e-13;-2,05443280074802e-13;-1,61186048254536e-13
