"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33"
"12";9,83909009855161e-08;5,37280317931585e-07;5,65708719402019e-07;4,32395139054924e-07;3,31632901956158e-07;2,8126899191341e-07;1,86721306501822e-07;1,34149936455453e-07;8,13918835448634e-08;5,28847090579762e-08;3,16815430668672e-08;1,91426929207703e-08;2,63467520581313e-09;3,02603458486928e-09;3,450574639891e-09;7,52890422966312e-09;2,65867292969666e-09;-2,56029929206111e-09;1,09972587434287e-09;-1,93542092488229e-09;2,99678424136606e-10;8,4704316831804e-10;1,51174912378587e-09;2,0778991935899e-09;2,36197766076636e-09;1,04344343120369e-09;1,02962400954328e-09;1,1156498331071e-09;7,83095496891823e-10;-7,20948847206676e-11;-5,6983059625461e-10;-5,75186261522714e-10;-4,4280719711812e-10
"13";1,92863576293677e-08;4,94552781267661e-07;5,55918186750305e-07;4,53662773271449e-07;3,92212004046566e-07;3,09051774967482e-07;2,13085244435055e-07;1,53574104849357e-07;9,08901166720789e-08;6,44384405530219e-08;4,41494453629686e-08;3,47157213033104e-08;3,33656326615334e-08;2,60420375101411e-08;1,90518546322391e-08;1,28571055046544e-08;1,05207000305466e-08;5,42057077366488e-09;5,45681147217045e-09;5,02405933232359e-09;4,09684133631558e-09;-2,3300796600866e-11;4,47044966489393e-10;1,80703359308084e-09;2,23713377212807e-09;5,48548947545578e-10;-1,21459761774536e-11;6,86862886410645e-10;4,63509719153857e-11;-2,44634173239375e-10;1,16980395340794e-09;1,00432548961431e-09;3,67802715128601e-10
"14";1,03844438967237e-07;7,08933330900971e-07;5,58587861198925e-07;5,25497664487176e-07;4,54882467244885e-07;3,56965047054399e-07;2,09382586387461e-07;1,31652714699275e-07;9,09273777479418e-08;6,31817260384504e-08;3,73888373393165e-08;3,18156591105629e-08;3,35212708421467e-08;2,59046210180278e-08;2,07521994613436e-08;1,23703226701705e-08;3,34554352523255e-09;7,70092376196194e-11;1,8003770157411e-09;-7,0452017089817e-11;1,39253003255234e-09;4,27337345026353e-10;3,4932849709625e-10;-1,82060756561043e-09;-1,04067602682759e-09;-9,54389564084754e-11;1,72616527528785e-10;5,85742042644248e-10;6,19083214681591e-10;4,39853365623881e-11;5,73264824316673e-10;-3,66917362739486e-10;-2,84280483053157e-10
"15";-2,66047826506933e-07;4,28585493531499e-07;4,50085428791968e-07;3,63984079071395e-07;3,00197442153575e-07;1,78909150841088e-07;1,31966235662542e-07;1,01693371488054e-07;7,59617789897009e-08;3,49262568159127e-08;3,43515367590681e-08;2,09737688619701e-08;2,24435433196757e-08;1,03844147527006e-08;7,04585523049739e-09;7,36285894660056e-09;3,49112221741004e-09;7,50536292293841e-09;6,44425960518077e-09;4,50659008310541e-09;3,28337624971462e-09;3,72541532770773e-09;1,73990040056982e-09;3,37506261226754e-09;2,95575821599182e-09;3,81083582801222e-09;4,34333044852949e-09;2,26345028322926e-09;1,9095562681207e-09;2,02002298726201e-09;1,92649249984978e-09;1,57658416154384e-09;7,81680029839788e-10
"16";1,24446741921709e-07;7,32902866742283e-07;5,99600149405353e-07;5,37180502115594e-07;3,64417490247485e-07;2,43776483041691e-07;1,38430013246719e-07;1,05534593802251e-07;7,58585608175764e-08;5,77256434310282e-08;4,42473045254019e-08;2,11468359035202e-08;1,05808917420272e-08;5,04673346983742e-09;6,36529936781634e-09;4,45932205798414e-09;1,72854777340098e-09;5,86088641251340e-09;1,27871707780906e-09;7,72765690531513e-10;1,10349082149345e-09;-1,14063183654185e-09;-6,75901150234905e-10;-5,73733274537969e-10;-1,66304230657917e-09;-2,11444238533093e-10;4,90683176060807e-10;2,17510187824786e-10;7,2990060014071e-10;-8,79293643563666e-10;-3,55203098797373e-09;-2,36365766546892e-09;2,22646439131322e-11
"17";-3,170213457641e-08;3,72778869141797e-07;4,07771805087584e-07;4,54052612067042e-07;3,62003461898991e-07;2,43781401659276e-07;1,77905276019081e-07;1,05429753448673e-07;7,7923939708255e-08;3,86912892986367e-08;2,89269967705388e-08;2,19801667719599e-08;7,95654373747962e-09;2,56439470543733e-09;1,41726349468458e-10;-1,64846767455868e-09;-9,89598096683546e-10;-1,69166680608428e-09;-1,03899191412121e-09;-6,20830452624039e-10;-1,01399418423688e-10;5,1451928740973e-10;-3,49145868373402e-10;-1,28377274230783e-09;-1,01462051105998e-09;-1,85914671014962e-10;-6,51979206764827e-10;-1,55762815120778e-09;-9,32220492176541e-10;7,79442762815849e-11;-2,62280710286529e-11;6,73837381172711e-11;1,13500893842649e-10
"18";-5,3817836092206e-07;1,66232245373172e-10;2,04456393369234e-07;1,94188986154318e-07;1,82174766092749e-07;1,4344344596735e-07;1,13621459708569e-07;7,25279032841445e-08;4,05323135891242e-08;2,48022515980409e-08;1,83048652850318e-08;8,65452341237832e-09;9,76153810713438e-09;6,77962060094388e-09;-4,20231255775894e-10;4,78736258105561e-09;2,72370857191447e-10;2,52645166398167e-09;2,65696724802985e-09;3,49182773590007e-09;2,33407168387312e-09;8,72643874381567e-11;4,20314698396964e-10;1,25535790298386e-09;2,16403185406958e-09;1,86678420570892e-09;9,79972089050097e-10;7,17874195310533e-10;1,14040945357025e-09;1,18652420169803e-09;-9,3289068275274e-12;5,27868816296107e-10;2,89440302575079e-11
"19";-2,05882362207337e-07;3,59883676169409e-07;4,00814812587757e-07;3,16018839548121e-07;2,49506286228592e-07;1,68498485614253e-07;1,0910688468482e-07;9,14102943745776e-08;7,25484946354141e-08;4,67627149948075e-08;3,01089991227368e-08;1,29311949817439e-08;1,2303947113819e-08;7,4408809513167e-09;5,14674896763852e-09;1,83802373615177e-09;6,69849389208638e-10;-1,58600729441886e-09;-3,39196123067108e-10;8,173549262052e-10;1,34382599528716e-09;1,11683612189616e-09;-4,96104486830203e-10;1,2811136511878e-09;-7,29971659757254e-10;-4,16163926354632e-11;-1,36157942764477e-09;-1,27968890142371e-09;-1,62982353303359e-09;-1,29879364509754e-09;-1,3158002421152e-09;-9,05829039075234e-10;-1,01454997345052e-09
"20";-3,32263260914065e-07;6,30245001658728e-08;2,52096649032088e-07;2,65822864002671e-07;2,26844811693541e-07;1,82336463249958e-07;1,604671610913e-07;1,14000111632857e-07;7,41033940027765e-08;4,05833760129618e-08;3,0564864439277e-08;2,5845008977777e-08;1,92958934516337e-08;1,46209307784972e-08;1,67343472799551e-08;1,16461178074273e-08;1,17111728140372e-08;8,03090783839039e-09;6,1219444059586e-09;6,88526189502048e-09;4,57231457636905e-09;1,7329884264917e-09;2,02781701289193e-09;9,65553899061194e-10;-3,14561678803037e-10;-6,0394829555329e-10;-5,64068605187678e-10;-2,32107239227854e-10;3,67962723594358e-10;1,75109676197706e-10;1,40021995451887e-09;1,52434973460904e-09;7,00960283436935e-10
"21";-2,09691073000682e-07;2,973869294163e-07;3,54364713552206e-07;3,65606900266666e-07;2,11070242358723e-07;1,620615856109e-07;1,30146167558147e-07;7,30965797312808e-08;3,83268430174837e-08;1,82004598979203e-08;1,79313315084192e-08;2,09605703176321e-08;1,20007340437093e-08;1,0029820506937e-08;6,50460882043417e-09;5,00473933577463e-09;7,46603964687096e-09;-9,36267978511669e-10;3,30848821723662e-09;1,05347162253753e-09;2,63284885048703e-09;1,89890277813800e-09;1,51224231364986e-09;2,09836312010944e-09;9,55097563699901e-10;6,58367136063058e-10;-3,52713536688773e-10;-3,43365220443204e-10;5,81794589572441e-10;-1,61694556805602e-10;6,64672277394708e-10;-7,1421676622815e-10;-1,89097287956188e-10
"22";1,18644469065749e-07;6,60020167967328e-07;6,46236326689036e-07;4,85675415790772e-07;3,91290011809356e-07;3,01654401533663e-07;2,49647727578291e-07;1,37292178057818e-07;8,84568131393215e-08;7,56388307407485e-08;5,12980292512921e-08;2,3002618738366e-08;7,49854906078612e-09;-1,77008626282004e-09;1,25820530802193e-09;9,77417476877052e-10;4,35991616702384e-09;1,16591572099839e-09;7,08558400577228e-10;3,89725427165432e-09;2,2021086695173e-09;1,31765715651411e-09;2,52883357796142e-10;-1,80459717469967e-10;-6,05255424028274e-10;-1,33320526581314e-09;-8,49811490282219e-10;-3,13041618982335e-09;-1,2307090866287e-09;-8,81776251284256e-10;-1,35118342162924e-09;-1,14623926086967e-09;-7,17215039468613e-10
"23";-5,26072456924137e-07;1,39429084590971e-07;3,28190782444161e-07;3,04590810354859e-07;2,42450306414865e-07;1,91400720076922e-07;1,52483642265073e-07;1,32710226891025e-07;7,26660128676699e-08;2,85850263508571e-08;1,3777801419949e-08;-1,01559607514359e-09;1,87248797870864e-10;-3,90842073354687e-09;-3,13525013204578e-09;-8,11127337271882e-09;-3,17718236762072e-09;-3,83393420673621e-09;-1,14980313037824e-09;-2,61767185122119e-09;4,2338958395403e-10;-1,35689620328834e-09;-3,84104048633391e-10;-8,84313466986555e-10;-6,96168648615912e-10;-1,36223793098271e-09;-1,16690006045715e-09;-1,36830141829462e-09;-7,66090119322832e-11;-6,46611460417311e-10;-1,8473118988179e-10;-6,54710703452037e-10;-7,69204771749629e-10
"24";-1,21451081488613e-07;3,00607553219016e-07;3,9830385254285e-07;2,8320158965655e-07;2,52847568512e-07;2,1834713781479e-07;1,61618405655464e-07;9,93824510511983e-08;6,27256801119358e-08;2,84412481308498e-08;2,22014010065261e-08;1,43885882223547e-08;-6,85898758186456e-10;6,85892477701097e-09;4,18885751983931e-09;9,72339771845797e-10;-8,19659139026704e-09;-8,91623247486988e-09;-9,1660021301932e-09;-3,95169374929198e-09;-6,68521546392351e-09;-3,07400262247425e-09;-3,65559628653018e-09;-2,03262492449986e-09;-1,67645385474171e-09;-9,46913058135569e-12;-2,89308003392395e-10;5,28039163855336e-10;1,66895433289811e-10;-1,6877918173422e-10;-1,17199756772052e-09;-8,33589427407749e-10;-2,49898924790078e-10
"25";-5,20599052753682e-07;1,39823032175492e-07;3,50297903220876e-07;3,26433718602666e-07;2,68033484591441e-07;2,24850503735087e-07;1,7087812994797e-07;1,25321406955849e-07;6,69062768639105e-08;4,63343835909284e-08;2,50217114400841e-08;2,07064051669826e-08;1,86317412156253e-08;1,52348658700626e-08;9,13642375699479e-09;-7,16070400400895e-11;-2,01539787705538e-09;8,37016175025834e-10;-1,12872151280526e-09;-2,44683141509081e-09;-1,6123548068709e-10;1,19990677929984e-09;1,98130223652595e-09;-4,70931536737755e-10;-5,2179491898678e-10;-3,84428959244647e-11;6,63284390354559e-10;5,77036612194638e-10;8,83204039285864e-10;7,27313997815557e-10;-3,90952761977081e-10;-8,79285292968892e-10;-7,856887108042e-10
"26";-5,0030107565815e-07;1,3958642327362e-07;3,58546901997066e-07;3,24195150230048e-07;2,85411802192228e-07;2,16770673972239e-07;1,4437386465919e-07;9,96169853485219e-08;8,13515135554695e-08;5,94642634974347e-08;4,06467419943726e-08;3,15664163971853e-08;2,7725122770259e-08;2,68287743933113e-08;1,84795758219072e-08;1,34850779803736e-08;1,43668871820783e-08;9,93535072896396e-09;4,49032133484811e-09;4,12400857210498e-09;1,98817851659153e-09;9,69924200878046e-10;-2,64312438341907e-09;-3,35186756959082e-09;-1,81895834762832e-09;-1,32160556579551e-09;-6,10252748377084e-10;-6,52652692741804e-10;-1,49683229738144e-09;-1,21037594104415e-09;-3,82721213428922e-10;4,40215414124465e-10;4,4160004003985e-10
"27";-2,60827305347425e-07;2,36332475802365e-07;3,38581155461182e-07;2,68431618758118e-07;2,60869461775857e-07;1,99379016508648e-07;1,76154730357274e-07;1,08459914162128e-07;7,80839581547731e-08;5,2384036296056e-08;4,12251794863313e-08;1,98169074123452e-08;1,46887044287525e-08;7,55737296016599e-09;2,04477306056881e-09;1,92721752894392e-10;-8,58195781539018e-10;2,13499544678447e-09;3,31164302153353e-09;1,73720076120935e-09;3,06878566722668e-10;5,24351824658104e-10;1,39698566234537e-10;-2,55906183789981e-10;-1,89035340638515e-09;-1,24021621188691e-09;-6,88765916336645e-10;-1,00592286387726e-10;-4,81707527864499e-11;-3,23648774654649e-11;-4,74405326261793e-10;-3,41353517945148e-10;-1,9495440653274e-10
"28";-1,38567726174148e-07;3,65123757831197e-07;3,75994247291523e-07;3,41052764825839e-07;2,59175746663549e-07;2,15246333278543e-07;1,31169772182279e-07;1,00200843139186e-07;8,56034212324833e-08;4,41279645784328e-08;3,07915307089051e-08;2,5281840092646e-08;1,51048734654925e-08;8,26428550998712e-09;6,8525670017518e-09;3,74316205372602e-09;-8,6564665984489e-10;-4,92150451947861e-10;-2,1807482158115e-09;1,18786152728792e-09;2,6982779127484e-09;2,89621265314823e-09;1,3255523571193e-09;1,39856021510361e-09;1,03704242084864e-09;4,60974494043476e-10;1,0336900362033e-09;-1,99583606644486e-10;-2,82087965891537e-10;2,03876082276979e-10;5,96276551247841e-11;7,72061167172376e-10;6,59910022213473e-10
"29";-3,60084341892191e-07;3,19145330008196e-07;4,2051084161447e-07;3,64533397893655e-07;3,2774251274327e-07;2,48541916804237e-07;1,58995444946069e-07;1,25225758253811e-07;8,35637422244396e-08;6,04618115889493e-08;4,13641167339901e-08;2,01771287896123e-08;6,02018721887189e-09;-4,85075235276602e-09;-5,0066114641079e-09;1,05921368513584e-09;-3,83825317958217e-09;-1,64954238265622e-09;-1,55884270895236e-09;-1,89368483550224e-09;-3,18444100916892e-09;-1,07910960678386e-09;-3,12329234039262e-10;-1,0151192224852e-10;4,95008402427654e-10;1,11991289725713e-09;1,24703311702696e-09;1,42221565837744e-09;1,37887712967618e-09;1,81318150718396e-09;1,13835735587585e-09;1,38217956562463e-09;1,53405233038376e-09
"30";-1,10496008342083e-08;5,00718960824203e-07;4,3433018008881e-07;4,22121493325157e-07;3,09932920062132e-07;2,38322529962613e-07;2,08918510105702e-07;1,21933394477724e-07;9,37368632317799e-08;7,44069749564434e-08;4,60662987844949e-08;1,14253581409891e-08;2,61489701791998e-08;2,93792267220303e-08;1,55363973017033e-08;1,12019646711572e-08;8,22268453430061e-09;5,76090162383789e-09;2,20957776348466e-09;2,15557650563885e-09;1,02239934147303e-09;-4,24567395378277e-10;-4,53960473710119e-10;-1,53232296711543e-09;-8,40484076211588e-10;1,80921302932541e-10;6,89805978171111e-10;1,20728363463793e-10;3,90220290130443e-10;-1,45004084113665e-09;-9,45423044000326e-10;-4,57580903684378e-10;-8,89184977014325e-10
"31";2,09815862797229e-07;9,56584120459344e-07;6,19707210946072e-07;4,61489818695301e-07;3,77557492152784e-07;2,58104488071136e-07;2,12677626416972e-07;1,70925716286696e-07;1,27527855174793e-07;6,65586180018599e-08;2,95930960456832e-08;1,10046938306229e-08;2,05784675246382e-08;1,13538165784058e-08;-1,17005786054946e-09;3,6423563560516e-09;9,07251358572102e-09;7,01404120073897e-09;2,67510179092539e-09;-1,23535691018862e-09;-7,11175607473147e-10;-2,06304663550728e-09;-1,19507726733106e-09;-3,33223965498458e-10;-6,7607086371555e-10;8,33949787498465e-11;7,71397428297736e-10;-2,53904107007308e-10;6,27064389765266e-11;3,41299778012924e-10;1,17218239518721e-09;5,93740625524145e-10;1,22160511206007e-09
"32";-1,76160149371972e-07;2,61339074506098e-07;3,7527026760007e-07;3,28211136367833e-07;2,62015027119435e-07;2,18680162434082e-07;1,35536023796777e-07;1,00606204773574e-07;6,3962447677024e-08;4,46964785688404e-08;3,92526468054075e-08;3,16873119667712e-08;1,84204161730732e-08;1,49970450140309e-08;1,50945516660926e-08;1,74023628840485e-08;1,38180635329139e-08;6,93073037355224e-09;5,84212117204056e-09;5,8509571583658e-09;2,56290898467685e-09;2,47182562959382e-09;7,14029072765437e-10;1,46340816489957e-10;-8,18307520481508e-10;1,45919755788817e-10;7,65668175177166e-10;2,27036367399505e-10;4,58519476786545e-10;-2,13824981442932e-10;5,12116508232264e-10;1,25793515318202e-09;2,79532344283905e-10
"33";-1,52688070316566e-07;1,64353434398711e-07;3,31758804225377e-07;3,26313345336891e-07;2,30359824153042e-07;1,94778396840951e-07;1,31408622649613e-07;1,0458938699344e-07;6,9532023410552e-08;1,58850406770027e-08;2,06108615614901e-08;1,09158572972206e-08;1,7084907849475e-08;9,38164694033821e-09;-6,8484906430825e-10;-5,7371683383165e-09;-7,50857661296315e-09;-7,71768327611125e-09;-7,23260377395306e-09;-7,75529940509949e-09;-4,45862679031001e-09;-4,66173683246049e-09;-3,39740718294256e-09;-3,21422506007684e-09;-1,88617574889958e-09;-2,04730214123084e-09;-1,78007276369943e-09;-1,99196588479941e-09;-8,22748528342272e-10;-1,11153375693245e-10;1,61953062658315e-11;4,04684609429043e-10;5,33597998973199e-10
"34";-8,40488698673385e-09;6,17300173254468e-07;5,89614555268959e-07;6,37601296330599e-07;5,07831304776475e-07;2,93662785891647e-07;2,31994662212212e-07;1,18116731420928e-07;9,71716329482407e-08;5,32726593197146e-08;4,77513280289539e-08;3,61355707867902e-08;2,93275898804978e-08;1,92075996566108e-08;1,2416399026732e-08;6,66375273007111e-09;6,44358250727224e-09;-1,76236918805352e-09;-1,54234799560525e-09;8,90389502780232e-10;-1,18520810191348e-09;3,68840555456514e-10;8,28486937236119e-10;-9,12109521607837e-10;-5,64796404621207e-10;-1,09015989738816e-09;-1,40243470048581e-09;-1,45042809936718e-09;-6,76713081948978e-10;-2,20827771334537e-09;-1,35832982728499e-09;-2,02778712044079e-10;-8,05001114551164e-10
"35";-1,1796738122881e-07;4,59886880968315e-07;4,45768507429603e-07;3,9006667058189e-07;3,17953264069091e-07;2,359857374225e-07;1,6190970291174e-07;1,33040354804654e-07;7,73653280215214e-08;4,21051953991308e-08;2,88699345269188e-08;2,61151604144816e-08;9,09847611889009e-09;1,92952866515065e-09;3,9840286338732e-09;1,59884298979147e-10;2,31521117159106e-09;3,31338452450404e-09;1,62146402387557e-09;2,64922830837849e-10;-5,06130918002307e-10;-8,30377893890661e-10;1,29593693356446e-09;3,56848048736633e-09;1,24777796391166e-09;2,02073011070499e-09;9,89646786966205e-10;-8,45761696293668e-10;-1,19899356780498e-09;-1,65330651532776e-09;-8,81383418027874e-10;-5,22608245355815e-10;-5,03389699065483e-10
"36";-6,00842926097799e-07;-1,60157243826205e-08;1,82604833014483e-07;1,95158758407111e-07;1,52376122056858e-07;1,38797068815916e-07;1,25882151344635e-07;9,90549528999362e-08;6,51033744291322e-08;4,82095283040893e-08;4,06538925836041e-08;3,07883534361597e-08;2,46633070326824e-08;1,26236902546776e-08;1,28872995067851e-08;8,81653195960705e-09;5,04801374264525e-09;4,48091829812897e-09;1,00523135546842e-09;-9,18331446602075e-10;4,14737011396511e-10;9,39011662468703e-10;4,64240452905155e-10;-2,01387748619393e-10;-7,15168085313526e-10;7,37018930565808e-10;8,10294969723175e-10;1,10653557529773e-10;-1,85984667558728e-10;-7,85260069169255e-10;-3,57821411944726e-10;-2,41565151946901e-10;6,49410847847133e-11
